,,0
Country___Germany,price_usd_prev_3_mean,-0.04186349647027242
cot_max,width,-0.0417753408961402
width,cot_max,-0.0417753408961402
price_inch_prev_7_max,Country___France,-0.041769049506839066
Country___France,price_inch_prev_7_max,-0.041769049506839066
price_inch_prev_10_max,Tier___3,-0.041636597350990165
Tier___3,price_inch_prev_10_max,-0.041636597350990165
price_inch_prev_3_min,Country___Others,-0.041625442069207506
Country___Others,price_inch_prev_3_min,-0.041625442069207506
age,gender_NA,-0.04159791037585831
gender_NA,age,-0.04159791037585831
edu_both,max_price,-0.04148522832606984
max_price,edu_both,-0.04148522832606984
Country___Austria,price_usd_prev_3_min,-0.041480377936835656
price_usd_prev_3_min,Country___Austria,-0.041480377936835656
Country___Others,price_usd_prev_10_min,-0.041426169267971866
price_usd_prev_10_min,Country___Others,-0.041426169267971866
undergrad,artwork_order,-0.04132327107002879
artwork_order,undergrad,-0.04132327107002879
elite_award_received,Continent___Others,-0.041316797047590656
Continent___Others,elite_award_received,-0.041316797047590656
price_inch_prev_5_mean,Country___Others,-0.04126996201745179
Country___Others,price_inch_prev_5_mean,-0.04126996201745179
no_degree,artwork_order,-0.04119906654582999
artwork_order,no_degree,-0.04119906654582999
price_inch_prev_3_mean,Country___Austria,-0.041180589092199474
Country___Austria,price_inch_prev_3_mean,-0.041180589092199474
Country___Swiss,Tier___3,-0.041003368893988465
Tier___3,Country___Swiss,-0.041003368893988465
cnt_mean,Country___Swiss,-0.04091949782692818
Country___Swiss,cnt_mean,-0.04091949782692818
Continent___East_Asia,edu_domestic,-0.040872877857885175
edu_domestic,Continent___East_Asia,-0.040872877857885175
price_inch_prev_10_max,elite_school_NA,-0.040799579670261
elite_school_NA,price_inch_prev_10_max,-0.040799579670261
price_usd_prev_7_min,Country___Austria,-0.04079293872621545
Country___Austria,price_usd_prev_7_min,-0.04079293872621545
edu_abroad,Country___USA,-0.04066539885812865
Continent___North_America,edu_abroad,-0.04066539885812865
Country___USA,edu_abroad,-0.04066539885812865
edu_abroad,Continent___North_America,-0.04066539885812865
price_inch_prev_10_max,degree_NA,-0.040634291521745865
degree_NA,price_inch_prev_10_max,-0.040634291521745865
edu_NA,price_inch_prev_10_max,-0.040634291521745865
price_inch_prev_10_max,edu_NA,-0.040634291521745865
price_inch_prev_5_min,Country___Others,-0.040591449446033406
Country___Others,price_inch_prev_5_min,-0.040591449446033406
price_inch_prev_3_max,Tier___3,-0.04048219664728605
Tier___3,price_inch_prev_3_max,-0.04048219664728605
height,max_price,-0.04045901697602901
max_price,height,-0.04045901697602901
price_usd_prev_3_max,case_id,-0.040441112137734186
case_id,price_usd_prev_3_max,-0.040441112137734186
price_inch_prev_5_mean,Continent___Europe,-0.040429059133860065
Continent___Europe,price_inch_prev_5_mean,-0.040429059133860065
no_degree,cot_mean,-0.04034670226389853
cot_mean,no_degree,-0.04034670226389853
degree_NA,price_usd_prev_10_max,-0.040323052419881454
price_usd_prev_10_max,degree_NA,-0.040323052419881454
edu_NA,price_usd_prev_10_max,-0.040323052419881454
price_usd_prev_10_max,edu_NA,-0.040323052419881454
price_inch_prev_10_min,artwork_order,-0.04030996891930523
artwork_order,price_inch_prev_10_min,-0.04030996891930523
estimate_max_usd,Continent___Others,-0.040242634029108174
Continent___Others,estimate_max_usd,-0.040242634029108174
estimate_range_usd,Continent___Others,-0.04022638342480568
Continent___Others,estimate_range_usd,-0.04022638342480568
Country___Germany,gender_female,-0.040184121460265954
gender_female,Country___Germany,-0.040184121460265954
estimate_center_usd,Continent___Others,-0.04007866546182251
Continent___Others,estimate_center_usd,-0.04007866546182251
Country___Dutch,Tier___3,-0.040073664702007045
Tier___3,Country___Dutch,-0.040073664702007045
degree_NA,price_inch_prev_5_mean,-0.04002382112806635
price_inch_prev_5_mean,degree_NA,-0.04002382112806635
price_inch_prev_5_mean,edu_NA,-0.04002382112806635
edu_NA,price_inch_prev_5_mean,-0.04002382112806635
ranking,cnt_median,-0.03994532480506004
cnt_median,ranking,-0.03994532480506004
elite_school,estimate_min_usd,-0.03991395423489212
estimate_min_usd,elite_school,-0.03991395423489212
cnt_max,width,-0.03987492037524182
width,cnt_max,-0.03987492037524182
price_inch_prev_7_max,Country___Austria,-0.039867460161676936
Country___Austria,price_inch_prev_7_max,-0.039867460161676936
Country___Austria,price_usd_prev_5_min,-0.03985715958310475
price_usd_prev_5_min,Country___Austria,-0.03985715958310475
Continent___Others,estimate_min_usd,-0.03977095649893554
estimate_min_usd,Continent___Others,-0.03977095649893554
Country___Others,price_same_size_prev_7_min,-0.039764340774740614
price_same_size_prev_7_min,Country___Others,-0.039764340774740614
max_price,Country___Others,-0.03975411291438619
Country___Others,max_price,-0.03975411291438619
gender_female,cot_max,-0.03966194581865724
cot_max,gender_female,-0.03966194581865724
Country___France,price_inch_prev_5_max,-0.03965099389819367
price_inch_prev_5_max,Country___France,-0.03965099389819367
Genre___Sculpture,meanprice_year,-0.03964196374867179
meanprice_year,Genre___Sculpture,-0.03964196374867179
price_inch_prev_5_mean,elite_school_NA,-0.03953701496389743
elite_school_NA,price_inch_prev_5_mean,-0.03953701496389743
elite_school,estimate_center_usd,-0.039534236036337836
estimate_center_usd,elite_school,-0.039534236036337836
Country___Germany,edu_both,-0.03944542190896946
edu_both,Country___Germany,-0.03944542190896946
price_usd_prev_3_max,elite_school,-0.03938118258826358
elite_school,price_usd_prev_3_max,-0.03938118258826358
ranking,estimate_range_usd,-0.03920712810617801
estimate_range_usd,ranking,-0.03920712810617801
estimate_max_usd,elite_school,-0.039205344401203296
elite_school,estimate_max_usd,-0.039205344401203296
cnt_mean,no_degree,-0.03916762709495791
no_degree,cnt_mean,-0.03916762709495791
edu_both,cot_max,-0.039134849584376435
cot_max,edu_both,-0.039134849584376435
ranking,medianprice_year,-0.039102263125232774
medianprice_year,ranking,-0.039102263125232774
estimate_max_usd,Country___Swiss,-0.039101760815919435
Country___Swiss,estimate_max_usd,-0.039101760815919435
artwork_order,Country___France,-0.03906874393740975
Country___France,artwork_order,-0.03906874393740975
min_price,Tier___3,-0.039029853839574566
Tier___3,min_price,-0.039029853839574566
Country___Swiss,estimate_center_usd,-0.039013782087044695
estimate_center_usd,Country___Swiss,-0.039013782087044695
price_usd_prev_7_min,Country___Others,-0.03893026273221305
Country___Others,price_usd_prev_7_min,-0.03893026273221305
Genre___Others,price_usd_prev_7_mean,-0.03883174536766852
price_usd_prev_7_mean,Genre___Others,-0.03883174536766852
estimate_min_usd,Country___Swiss,-0.03881400414490559
Country___Swiss,estimate_min_usd,-0.03881400414490559
price_usd_prev_5_max,elite_school,-0.038796089259717566
elite_school,price_usd_prev_5_max,-0.038796089259717566
Country___Others,private_inst,-0.03874800538295787
private_inst,Country___Others,-0.03874800538295787
gender_male,medianprice_year,-0.0387420079897601
medianprice_year,gender_male,-0.0387420079897601
estimate_range_usd,Country___Swiss,-0.038664308428239855
Country___Swiss,estimate_range_usd,-0.038664308428239855
fest_biennal,width,-0.038533540974770526
width,fest_biennal,-0.038533540974770526
Tier___3,Continent___East_Asia,-0.038458319775591776
Continent___East_Asia,Tier___3,-0.038458319775591776
size_inchsqr,Genre___Sculpture,-0.038366421237567484
Genre___Sculpture,size_inchsqr,-0.038366421237567484
Genre___Print,price_usd_prev_3_min,-0.038263427316468125
price_usd_prev_3_min,Genre___Print,-0.038263427316468125
cot_max,elite_school_NA,-0.03824957674807448
elite_school_NA,cot_max,-0.03824957674807448
cnt_min,Tier___4,-0.038082349197763675
Tier___4,cnt_min,-0.038082349197763675
Country___Dutch,grad,-0.03799429754927011
grad,Country___Dutch,-0.03799429754927011
price_inch_prev_5_max,Country___Austria,-0.037867401429310055
Country___Austria,price_inch_prev_5_max,-0.037867401429310055
group_show,height,-0.037865550570521905
height,group_show,-0.037865550570521905
Genre___Photography,elite_award_received,-0.03782878128595635
elite_award_received,Genre___Photography,-0.03782878128595635
year,edu_domestic,-0.03781377446622389
edu_domestic,year,-0.03781377446622389
price_same_size_prev_10_min,artwork_order,-0.03777913560130764
artwork_order,price_same_size_prev_10_min,-0.03777913560130764
cnt_max,edu_both,-0.03776912767547441
edu_both,cnt_max,-0.03776912767547441
Country___Germany,price_usd_prev_3_min,-0.03775998528316726
price_usd_prev_3_min,Country___Germany,-0.03775998528316726
Continent___Europe,price_inch_prev_10_max,-0.03775947464956332
price_inch_prev_10_max,Continent___Europe,-0.03775947464956332
Country___Germany,Continent___Others,-0.037757600762361
Continent___Others,Country___Germany,-0.037757600762361
elite_school,Continent___Others,-0.037736667476097704
Continent___Others,elite_school,-0.037736667476097704
degree_NA,cot_max,-0.03772928567508682
cot_max,edu_NA,-0.03772928567508682
cot_max,degree_NA,-0.03772928567508682
edu_NA,cot_max,-0.03772928567508682
Country___Germany,height,-0.03771094503287236
height,Country___Germany,-0.03771094503287236
price_inch_prev_7_max,elite_school_NA,-0.03749576397738536
elite_school_NA,price_inch_prev_7_max,-0.03749576397738536
min_price,Country___France,-0.037418599298496
Country___France,min_price,-0.037418599298496
price_inch_prev_7_max,edu_NA,-0.037410229383396214
price_inch_prev_7_max,degree_NA,-0.037410229383396214
degree_NA,price_inch_prev_7_max,-0.037410229383396214
edu_NA,price_inch_prev_7_max,-0.037410229383396214
estimate_min_usd,case_id,-0.037402076970910476
case_id,estimate_min_usd,-0.037402076970910476
price_usd,no_degree,-0.03739157107711165
no_degree,price_usd,-0.03739157107711165
cnt_max,gender_female,-0.03734834664565363
gender_female,cnt_max,-0.03734834664565363
estimate_center_usd,case_id,-0.0373130417436369
case_id,estimate_center_usd,-0.0373130417436369
cot_max,Tier___3,-0.037267825843934704
Tier___3,cot_max,-0.037267825843934704
Tier___4,price_inch_prev_3_max,-0.03725728630325975
price_inch_prev_3_max,Tier___4,-0.03725728630325975
width,elite_award_received,-0.037222257811271385
elite_award_received,width,-0.037222257811271385
case_id,estimate_max_usd,-0.03719604523603201
estimate_max_usd,case_id,-0.03719604523603201
price_usd_prev_3_min,Country___France,-0.037153312558644506
Country___France,price_usd_prev_3_min,-0.037153312558644506
case_id,fest_biennal,-0.03714325726904027
fest_biennal,case_id,-0.03714325726904027
Country___Austria,elite_award_received,-0.03711718889453316
elite_award_received,Country___Austria,-0.03711718889453316
price_inch_prev_10_max,Tier___4,-0.03709625222144574
Tier___4,price_inch_prev_10_max,-0.03709625222144574
Country___China,edu_domestic,-0.037095373866419735
edu_domestic,Country___China,-0.037095373866419735
group_show,width,-0.0370934544402001
width,group_show,-0.0370934544402001
Continent___Others,price_usd,-0.03703739203652031
price_usd,Continent___Others,-0.03703739203652031
solo_show,Genre___Print,-0.037033815030876306
Genre___Print,solo_show,-0.037033815030876306
price_usd_prev_10_max,elite_school_NA,-0.036992580498053367
elite_school_NA,price_usd_prev_10_max,-0.036992580498053367
price_usd_prev_10_min,case_id,-0.03698828142085373
case_id,price_usd_prev_10_min,-0.03698828142085373
height,edu_abroad,-0.03691512482915003
edu_abroad,height,-0.03691512482915003
Genre___Photography,age,-0.03688001082081325
age,Genre___Photography,-0.03688001082081325
fest_biennal,edu_both,-0.03685232610564738
edu_both,fest_biennal,-0.03685232610564738
price_same_size_prev_3_max,Genre___Sculpture,-0.03681233955320519
Genre___Sculpture,price_same_size_prev_3_max,-0.03681233955320519
ranking,estimate_max_usd,-0.03679980565188581
estimate_max_usd,ranking,-0.03679980565188581
Country___Germany,price_usd_prev_3_max,-0.036711473116369936
price_usd_prev_3_max,Country___Germany,-0.036711473116369936
Country___Swiss,price_usd,-0.036711338785150364
price_usd,Country___Swiss,-0.036711338785150364
price_usd_prev_7_min,case_id,-0.036655584724894635
case_id,price_usd_prev_7_min,-0.036655584724894635
edu_domestic,Country___Others,-0.036587048673723116
Country___Others,edu_domestic,-0.036587048673723116
Continent___Others,meanprice_year,-0.03648302109915526
meanprice_year,Continent___Others,-0.03648302109915526
Country___Others,price_inch_prev_3_mean,-0.03647647006083581
price_inch_prev_3_mean,Country___Others,-0.03647647006083581
Country___Austria,price_inch_prev_3_min,-0.036441715560735215
price_inch_prev_3_min,Country___Austria,-0.036441715560735215
Country___France,Country___Swiss,-0.03643453288017978
Country___Swiss,Country___France,-0.03643453288017978
Tier___4,price_inch_prev_7_max,-0.03635259864048588
price_inch_prev_7_max,Tier___4,-0.03635259864048588
elite_school,estimate_range_usd,-0.03630144671522361
estimate_range_usd,elite_school,-0.03630144671522361
Country___Germany,price_usd_prev_5_min,-0.03624199705525705
price_usd_prev_5_min,Country___Germany,-0.03624199705525705
estimate_center_usd,ranking,-0.03624005419515927
ranking,estimate_center_usd,-0.03624005419515927
Genre___Sculpture,private_inst,-0.036223207261116955
private_inst,Genre___Sculpture,-0.036223207261116955
elite_school_NA,cnt_max,-0.03622273218095369
cnt_max,elite_school_NA,-0.03622273218095369
Tier___1,non_elite_school,-0.0360914800732239
non_elite_school,Tier___1,-0.0360914800732239
Tier___3,Country___China,-0.03606974156624835
Country___China,Tier___3,-0.03606974156624835
price_usd_prev_7_max,elite_school,-0.03601588119334649
elite_school,price_usd_prev_7_max,-0.03601588119334649
elite_school,price_usd,-0.03600420502600994
price_usd,elite_school,-0.03600420502600994
artwork_order,Continent___Europe,-0.035942244432345116
Continent___Europe,artwork_order,-0.035942244432345116
Tier___4,price_same_size_prev_5_min,-0.035893156710383484
price_same_size_prev_5_min,Tier___4,-0.035893156710383484
price_inch_prev_3_min,elite_school,-0.035862263705995316
elite_school,price_inch_prev_3_min,-0.035862263705995316
Country___USA,cnt_min,-0.035859926138291254
cnt_min,Continent___North_America,-0.035859926138291254
cnt_min,Country___USA,-0.035859926138291254
Continent___North_America,cnt_min,-0.035859926138291254
fest_biennal,height,-0.035781459029095054
height,fest_biennal,-0.035781459029095054
Country___Austria,edu_abroad,-0.03577782419388763
edu_abroad,Country___Austria,-0.03577782419388763
edu_NA,cnt_max,-0.0357182653043145
degree_NA,cnt_max,-0.0357182653043145
cnt_max,edu_NA,-0.0357182653043145
cnt_max,degree_NA,-0.0357182653043145
Country___Austria,artwork_order,-0.035700014515367515
artwork_order,Country___Austria,-0.035700014515367515
Country___France,Country___Dutch,-0.03560842178566397
Country___Dutch,Country___France,-0.03560842178566397
case_id,estimate_range_usd,-0.035593751923025545
estimate_range_usd,case_id,-0.035593751923025545
Country___Germany,price_usd_prev_7_min,-0.03549174090517347
price_usd_prev_7_min,Country___Germany,-0.03549174090517347
estimate_min_usd,ranking,-0.035388786212512
ranking,estimate_min_usd,-0.035388786212512
price_inch_prev_3_max,Country___France,-0.03537474604230848
Country___France,price_inch_prev_3_max,-0.03537474604230848
Continent___Europe,price_inch_prev_3_mean,-0.03533105927220659
price_inch_prev_3_mean,Continent___Europe,-0.03533105927220659
Country___Austria,undergrad,-0.03519636979673444
undergrad,Country___Austria,-0.03519636979673444
price_usd_prev_10_min,Country___Germany,-0.03518146379889531
Country___Germany,price_usd_prev_10_min,-0.03518146379889531
Tier___4,price_inch_prev_5_max,-0.03509013725068919
price_inch_prev_5_max,Tier___4,-0.03509013725068919
